Clinical Skills Application,NUR-206-Z38,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,HOSP,111,LAB,8,0
Nursing Seminar,NUR-216-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,11:00 AM - 11:50 AM,Thornley,970,107,HYB,20,0
Nur Management and Leadership,NUR-219-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:40 AM,Thornley,970,107,HYB,120,0
Nur Management/Leadership-S,NUR-219S-001,,2023 Summer Full,5/30/2023 - 8/7/2023,,Thornley,,,HYB,25,0
Nur Management/Leadership-C,NUR-219C-Z01,T,2023 Summer Full,5/30/2023 - 8/7/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z01,TH,2023 Summer Full,5/30/2023 - 8/7/2023,07:00 AM - 07:30 PM,Off Site,HOSP,111,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z02,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,9,0
Fundamentals of OT,OTA-101-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,01:55 PM - 03:25 PM,Thornley,630,116,HYB,25,0
Therapeutic Processes,OTA-102-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,11:55 AM - 02:25 PM,Thornley,630,116,LAB,25,0
Therapeutic Processes,OTA-102-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,11:55 AM - 02:25 PM,Thornley,630,116,LEC,25,0
Therapeutic Analysis in OT,OTA-105-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 09:35 AM,Thornley,630,116,LEC,25,0
Therapeutic Analysis in OT,OTA-105-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,09:40 AM - 11:15 AM,Thornley,630,116,LEC,25,0
Therapeutic Analysis in OT -L,OTA-105L-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 10:35 AM,Thornley,630,118,LAB,13,0
Therapeutic Analysis in OT -L,OTA-105L-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:15 AM - 01:50 PM,Thornley,630,118,LAB,13,0
Kinesiology for Occupat Therap,OTA-203-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 09:35 AM,Thornley,630,116,LEC,25,0
Kinesiology for Occupat Therap,OTA-203-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,09:40 AM - 11:15 AM,Thornley,630,116,LEC,25,0
Kinesiology for Occ Thy-Lab,OTA-203L-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:15 AM - 01:50 PM,Thornley,630,124,LAB,13,0
Kinesiology for Occ Thy-Lab,OTA-203L-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 10:35 AM,Thornley,630,124,LAB,13,0
Ethics,PHI-110-MP1,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:45 AM,Mt. Pleasant,9100,112,HYB,30,0
Ethics,PHI-110-P01,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:45 AM,Palmer,8100,148,HYB,30,0
Ethics,PHI-110-W06,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Physics I,PHY-201-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 10:20 AM,Thornley,700,212,LEC,16,0
Physics I,PHY-201-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,10:30 AM - 12:50 PM,Thornley,700,308,LAB,16,0
Physics I,PHY-201-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 08:20 PM,Off Site,700,308,HYB,16,0
Physics I,PHY-201-W06,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
Physics I,PHY-201-W07,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
Physics II,PHY-202-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 08:20 PM,Off Site,700,308,HYB,16,0
Physics II,PHY-202-W06,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
Physics II,PHY-202-W07,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
University Physics I,PHY-221-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 03:20 PM,Thornley,700,210,LEC,16,0
University Physics I,PHY-221-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,03:30 PM - 05:50 PM,Thornley,700,302,LAB,16,0
University Physics I,PHY-221-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 08:20 PM,Off Site,700,302,HYB,16,0
University Physics I,PHY-221-W06,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
University Physics I,PHY-221-W07,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
University Physics II,PHY-222-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 03:20 PM,Thornley,700,210,LEC,16,0
University Physics II,PHY-222-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,03:30 PM - 05:50 PM,Thornley,700,302,LAB,16,0
University Physics II,PHY-222-002,M W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 08:20 PM,Off Site,700,302,HYB,16,0
University Physics II,PHY-222-W06,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
University Physics II,PHY-222-W07,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
American Government,PSC-201-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
State and Local Government,PSC-215-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Intro International Relations,PSC-220-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-MP1,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:45 AM,Mt. Pleasant,9100,112,HYB,30,0
General Psychology,PSY-201-P01,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:45 AM,Palmer,8100,148,HYB,30,0
General Psychology,PSY-201-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W04,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W05,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W06,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W07,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W08,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W09,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W12,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W04,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W05,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Abnormal Psychology,PSY-212-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Abnormal Psychology,PSY-212-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Physical Therapy Profess Prep,PTH-101-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,03:00 PM - 04:30 PM,Thornley,,,HYB,25,0
Physical Therapy Func Anatomy,PTH-205-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,10:45 AM - 12:00 PM,Thornley,630,104,LEC,25,0
Physical Therapy Func Anatomy,PTH-205-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,12:30 PM - 01:30 PM,Thornley,630,104,LEC,25,0
Phy Therapy Func Anatomy-Lab,PTH-205L-003,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:10 AM - 12:15 PM,Thornley,630,120,LAB,13,0
Phy Therapy Func Anatomy-Lab,PTH-205L-004,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,12:45 PM - 02:50 PM,Thornley,630,120,LAB,13,0
Patient Care Techniques,PTH-210-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 10:35 AM,Thornley,630,104,LEC,25,0
Patient Care Techniques,PTH-210L-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:10 AM - 12:15 PM,Thornley,630,122,LAB,13,0
Patient Care Techniques,PTH-210L-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,12:45 PM - 02:50 PM,Thornley,630,122,LAB,13,0
Pathology I,PTH-221-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 10:00 AM,Thornley,,,LEC,25,0
Introduction to Radiography,RAD-101-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Radiology Patient Care,RAD-102-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,12:50 PM - 03:50 PM,Thornley,630,111,HYB,30,0
Radiographic Physics,RAD-121-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:15 AM - 12:20 PM,Thornley,630,111,LEC,30,0
Clinical Applications I,RAD-150-Z01,M W F,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 02:00 PM,Off Site,HOSP,111,LAB,30,0
Radiation Biology,RAD-201-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:30 AM,Thornley,630,111,LEC,30,0
Radiography Seminar II,RAD-236-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:45 AM - 11:40 AM,Thornley,,,LEC,15,0
Radiography Seminar II,RAD-236-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,12:00 PM - 02:05 PM,Thornley,630,111,LAB,15,0
Radiography Seminar II,RAD-236-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:45 AM - 11:40 AM,Thornley,,,LEC,15,0
Radiography Seminar II,RAD-236-002,,2023 Summer Full,5/30/2023 - 8/7/2023,02:15 PM - 04:20 PM,Thornley,630,111,LAB,15,0
Introduction to Religion,REL-101-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Introduction to Religion,REL-101-W04,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Cardiopulmonary Science I,RES-110-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 09:35 AM,Thornley,,,LEC,24,0
Respiratory Skills I,RES-121-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:40 AM - 12:15 PM,Thornley,,,LEC,24,0
Respiratory Skills I-Lab,RES-121L-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,01:15 PM - 03:35 PM,Thornley,630,204,LAB,8,0
Respiratory Skills I-Lab,RES-121L-002,TH,2023 Summer Full,5/30/2023 - 8/7/2023,01:15 PM - 03:35 PM,Thornley,630,204,LAB,8,0
Respiratory Skills I-Lab,RES-121L-003,F,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 11:20 AM,Thornley,630,204,LAB,8,0
Clinical Applications II,RES-152-Z01,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:45 AM - 03:30 PM,Off Site,HOSP,RE101,LAB,24,0
Cardiopulmonary Science II,RES-210-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 11:15 AM,Thornley,,,LEC,24,0
Hemodynamic Monitoring,RES-220-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,11:25 AM - 01:05 PM,Thornley,,,LEC,24,0
Integrated Tran Read & Dev Eng,RWR-100-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,24,0
Best Prac Sch Age & Youth Care,SAC-101-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,22,0
Admin School-Age & Youth Prog,SAC-202-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,22,0
Designing Model Env-School-Age,SAC-203-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,22,0
Safety Hlth Nutr S-A Children,SAC-204-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,22,0
Supervised Field Experience,SAC-208-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,22,0
Supervised Field Experience,SAC-208-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,ACER,101,LAB,22,0
Introduction to Sociology,SOC-101-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Introduction to Sociology,SOC-101-W04,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Marriage and the Family,SOC-102-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Elementary Spanish I,SPA-101-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 11:05 AM,Thornley,200,126,LEC,26,0
Elementary Spanish I,SPA-101-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,26,0
Elementary Spanish I,SPA-101-W06,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,26,0
Elementary Spanish II,SPA-102-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 11:05 AM,Thornley,200,126,LEC,26,0
Elementary Spanish II,SPA-102-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,26,0
Public Speaking,SPC-205-004,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:00 AM - 12:45 PM,Off Site,,,SOM,26,0
Interpersonal Communication,SPC-209-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,31,0
Introduction to Theater,THE-101-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Export/Import,TRL-106-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Orientation to Veterinary Tech,VET-105-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,32,0
Welding Safety and Health,WLD-110-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Arc Welding I,WLD-111-001,M T W,2023 Summer Full,5/30/2023 - 8/7/2023,12:30 PM - 04:45 PM,Thornley,400,109,HYB,6,0
Arc Welding I,WLD-111-002,M T W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:15 PM,Thornley,400,109,HYB,6,0
Advanced Arc Welding,WLD-114-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:35 PM,Thornley,400,109,LAB,6,0
Gas Metal Arc Weld. Ferrous I,WLD-118-001,M T W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:15 PM,Thornley,400,109,HYB,6,0
Gas Metal Arc Weld. Ferrous II,WLD-119-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:35 PM,Thornley,400,109,LAB,6,0
Flux Cored Arc Welding I,WLD-120-001,M T W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:15 PM,Thornley,400,109,HYB,6,0
Gas Metal Arc Weld Non-Ferr II,WLD-123-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:35 PM,Thornley,400,109,LAB,6,0
Inert Gas Welding Ferrous,WLD-132-001,M T W,2023 Summer Full,5/30/2023 - 8/7/2023,12:30 PM - 04:45 PM,Thornley,400,109,HYB,6,0
Inert Gas Welding Ferrous,WLD-132-002,M T W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:15 PM,Thornley,400,109,HYB,6,0
Inert Gas Welding Ferrous Tub.,WLD-133-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:35 PM,Thornley,400,109,LAB,6,0
Inert Gas Weld. Alum. Tubing,WLD-137-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:35 PM,Thornley,400,109,LAB,6,0
Field Welding,WLD-145-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 08:15 PM,Thornley,400,109,HYB,6,0
Specialized Welding,WLD-150-001,M T W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:15 PM,Thornley,400,109,HYB,6,0
Tungsten Arc Welding,WLD-152-001,M T W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:15 PM,Thornley,400,109,HYB,6,0
Qualification Welding,WLD-170-001,M T W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:15 PM,Thornley,400,109,HYB,6,0
Arc Welding Pipe I,WLD-225-001,M T W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:15 PM,Thornley,400,109,HYB,6,0
Arc Welding Pipe II,WLD-226-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:35 PM,Thornley,400,102,LAB,6,0
Inert Gas Welding Pipe I,WLD-228-001,M T W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 10:15 PM,Thornley,400,109,HYB,6,0
Inert Gas Welding Pipe II,WLD-229-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 08:15 PM,Thornley,400,109,HYB,6,0
Gas Mtl Arc/Flux Cored Wld II,WLD-232-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 08:15 PM,Thornley,400,109,HYB,6,0
